Season,TeamName,eFG_Pct,RankeFG_Pct,TO_Pct,RankTO_Pct,OR_Pct,RankOR_Pct,FT_Rate,RankFT_Rate
2008,"Air Force",52.1061,80,21.169,186,19.8827,341,45.4928,16
2008,Akron,51.9088,91,19.4075,80,34.214,118,39.2365,93
2008,Alabama,51.393,111,18.4784,43,37.1475,32,33.5323,250
2008,"Alabama A&M",43.3628,335,22.0877,240,32.6284,178,39.1423,95
2008,"Alabama St.",50.809,132,18.1724,31,35.0663,87,32.4829,263
2008,Albany,48.9697,201,21.41,204,36.3905,45,36.0606,188
2008,"Alcorn St.",46.8351,281,23.1979,287,31.4743,229,36.2142,185
2008,American,52.4383,65,21.6601,218,32.417,188,41.3553,46
2008,"Appalachian St.",54.4799,18,21.7858,223,31.7288,222,35.9649,195
2008,Arizona,53.8619,30,18.4684,42,28.5356,298,40.433,64
2008,"Arizona St.",53.744,34,19.6355,88,28.9862,287,40.0966,73
2008,Arkansas,51.949,86,21.6771,219,37.9428,20,37.8811,132
2008,"Arkansas Little Rock",47.5635,258,24.5626,317,35.8656,65,48.8675,2
2008,"Arkansas Pine Bluff",44.1802,327,20.731,163,28.5512,296,30.1001,306
2008,"Arkansas St.",51.3372,114,20.6188,156,32.4739,184,31.7678,279
2008,Army,47.9947,244,23.5875,301,27.5661,311,29.9803,308
2008,Auburn,52.5029,62,20.1263,115,32.2261,200,31.5077,285
2008,"Austin Peay",51.7214,98,18.1085,29,30.3564,264,44.3923,19
2008,"Ball St.",44.0553,329,19.2382,68,29.8237,276,35.6041,202
2008,Baylor,51.9301,89,16.9683,14,32.1145,205,35.8894,198
2008,Belmont,53.2154,43,20.3066,135,33.7959,130,33.7986,243
2008,"Bethune Cookman",48.5205,220,24.6884,319,31.9576,209,41.9575,37
2008,Binghamton,48.5723,216,20.7843,168,34.4028,110,31.288,288
2008,"Boise St.",57.1353,3,20.8076,169,31.3392,236,39.7463,82
2008,"Boston College",50.939,127,22.0269,236,35.4277,78,39.73,83
2008,"Boston University",47.2239,269,21.2811,196,31.306,237,32.7164,260
2008,"Bowling Green",48.6734,213,22.7063,272,33.689,137,34.9968,217
2008,Bradley,52.2759,72,20.1982,124,31.1419,243,36.4148,176
2008,Brown,55.8456,7,20.1833,122,24.2813,333,47.1324,6
2008,Bucknell,49.2623,186,24.4908,315,30.6173,255,36.8826,160
2008,Buffalo,45.7174,314,22.222,244,36.8375,35,30.6601,300
2008,Butler,54.1064,25,16.6409,10,30.0864,272,36.7264,164
2008,BYU,53.2504,42,20.1276,116,30.4239,261,37.4302,142
2008,"Cal Poly",45.9602,309,19.7706,98,28.9662,288,33.064,256
2008,"Cal St. Bakersfield",46.1924,300,20.0632,110,34.375,112,31.6411,283
2008,"Cal St. Fullerton",54.1625,22,18.3835,39,33.3768,148,32.347,266
2008,"Cal St. Northridge",52.2329,74,21.4852,210,32.0361,208,32.5608,261
2008,California,52.3158,69,19.2053,65,34.3779,111,36.1579,186
2008,Campbell,48.1074,240,22.9189,277,34.5255,100,42.8571,28
2008,Canisius,46.5856,289,23.9479,305,34.5074,102,27.8935,325
2008,Centenary,49.2692,185,21.5577,212,27.6219,310,37.9415,130
2008,"Central Arkansas",43.456,332,21.8059,226,33.0846,163,41.1043,50
2008,"Central Connecticut",51.7476,96,21.6574,217,36.1097,57,29.2062,315
2008,"Central Michigan",49.1728,190,22.4726,256,34.9637,91,38.7868,110
2008,"Charleston Southern",49.1525,194,20.2753,131,30.932,249,26.177,333
2008,Charlotte,47.4187,262,20.4658,148,33.4893,141,41.1977,47
2008,Chattanooga,51.6321,100,24.7246,320,35.6259,72,46.7671,7
2008,"Chicago St.",49.8989,166,22.5742,264,31.503,227,29.737,311
2008,Cincinnati,47.0555,275,20.8233,172,34.9911,89,32.8099,258
2008,Clemson,51.9122,90,19.8321,101,39.4492,9,30.6421,301
2008,"Cleveland St.",47.5581,259,21.2049,187,34.0201,126,39.1279,96
2008,"Coastal Carolina",50.0718,157,19.4371,81,30.1081,271,29.5765,312
2008,Colgate,50.0301,160,23.7033,304,34.2606,117,37.8916,131
2008,"College of Charleston",52.6507,57,20.1237,113,31.2336,241,27.2869,327
2008,Colorado,50.6854,138,20.7804,166,26.3817,323,34.9869,218
2008,"Colorado St.",48.5516,218,20.514,151,27.2867,316,28.5894,318
2008,Columbia,48.7659,208,21.6467,215,29.2642,284,34.3442,232
2008,Connecticut,50.6383,139,19.2952,71,38.9415,17,48.1383,4
2008,"Coppin St.",43.4534,333,21.8653,229,31.7415,221,36.6067,170
2008,Cornell,55.3702,9,19.769,97,28.8246,290,33.7558,244
2008,Creighton,51.6093,102,20.8215,171,32.8269,170,33.258,255
2008,Dartmouth,45.9398,310,20.9761,176,30.5324,259,27.243,329
2008,Davidson,54.0816,27,16.738,11,32.5454,181,26.2933,332
2008,Dayton,52.6872,56,20.4771,149,35.7739,69,42.3099,32
2008,Delaware,46.1091,303,20.6956,162,27.5477,312,40.2574,69
2008,"Delaware St.",48.2979,233,18.3288,34,31.8925,215,25.8156,335
2008,Denver,53.6585,37,23.9883,307,23.2819,338,38.0992,126
2008,DePaul,49.6169,178,17.192,15,32.8924,168,30.7608,298
2008,Detroit,48.5195,221,20.3617,141,29.6679,279,25.572,336
2008,Drake,52.6254,58,18.0069,24,36.7195,39,35.1809,212
2008,Drexel,45.5998,316,23.3401,292,28.1064,304,37.4925,140
2008,Duke,53.6211,38,18.0899,28,33.7709,131,40.8633,53
2008,Duquesne,51.7732,95,20.8341,174,36.7568,37,39.5486,87
2008,"East Carolina",48.6449,215,21.0345,181,31.4685,230,40.7922,55
2008,"East Tennessee St.",50.8999,130,21.2106,188,33.4498,143,36.3155,180
2008,"Eastern Illinois",49.1638,192,22.5268,260,32.1306,204,32.1951,271
2008,"Eastern Kentucky",52.028,83,20.4558,146,25.1448,330,26.0839,334
2008,"Eastern Michigan",50.2848,152,22.3132,249,34.7588,96,40.3797,66
2008,"Eastern Washington",46.9169,279,20.6868,161,28.1168,303,31.8365,277
2008,Elon,47.5768,257,20.1914,123,29.7653,278,28.3688,320
2008,Evansville,46.8403,280,21.5996,214,28.7097,294,38.4028,121
2008,Fairfield,49.9037,165,21.5479,211,36.5454,42,38.5356,117
2008,"Fairleigh Dickinson",49.047,198,19.8828,102,27.4471,314,37.1665,152
2008,FIU,48.1957,239,26.686,335,32.7501,174,40.5968,60
2008,Florida,55.2657,10,18.356,36,35.2794,80,31.2144,290
2008,"Florida A&M",47.1591,272,21.7004,220,29.5632,281,31.4593,286
2008,"Florida Atlantic",51.1397,119,22.7013,271,31.1901,242,53.3606,1
2008,"Florida Gulf Coast",47.6464,255,25.2015,325,34.98,90,34.2136,234
2008,"Florida St.",50.4462,144,21.828,228,33.4073,147,35.9055,197
2008,Fordham,48.6541,214,19.699,93,30.7257,253,36.0027,192
2008,"Fresno St.",48.3942,229,16.9576,13,23.7281,335,29.0144,317
2008,Furman,47.2973,266,21.3776,199,25.906,326,29.4155,313
2008,"Gardner Webb",50.9569,126,20.6336,158,31.5654,226,35.9383,196
2008,"George Mason",52.2778,71,18.3801,38,32.4826,182,39.7638,81
2008,"George Washington",47.2261,268,22.3216,251,34.8938,93,31.1096,293
2008,Georgetown,56.8025,4,21.247,192,33.7617,132,34.1561,237
2008,Georgia,47.8261,251,21.397,202,37.5634,27,31.8491,276
2008,"Georgia Southern",49.9174,164,19.7189,95,36.2983,50,34.2149,233
2008,"Georgia St.",47.8562,250,22.9539,279,35.6076,73,32.2825,268
2008,"Georgia Tech",52.8282,52,21.0075,179,34.4344,107,38.207,125
2008,Gonzaga,54.4565,19,20.5705,155,35.2394,82,39.6739,85
2008,"Grambling St.",46.5542,290,22.7803,275,31.9351,211,31.3711,287
2008,"Green Bay",51.0849,122,20.0987,111,31.9561,210,35.5239,204
2008,Hampton,46.0736,307,24.5571,316,39.2841,11,46.2577,11
2008,Hartford,53.4511,40,21.2607,194,25.3521,329,38.4318,119
2008,Harvard,49.6923,175,22.514,259,30.5888,257,36.9846,159
2008,Hawaii,49.0311,200,20.1748,120,31.2778,239,34.9383,221
2008,"High Point",52.1103,79,20.5481,153,33.1567,158,26.6168,331
2008,Hofstra,48.0168,241,23.4244,294,34.0528,124,34.976,219
2008,"Holy Cross",48.542,219,25.591,331,40.8884,5,40.5405,63
2008,Houston,49.7661,171,15.2267,3,31.9251,213,33.5828,247
2008,Howard,45.9222,311,26.9916,337,31.1406,244,36.01,191
2008,Idaho,47.9355,248,23.2082,288,32.35,190,30.4516,302
2008,"Idaho St.",47.514,260,23.1037,284,31.7156,223,35.3642,206
2008,Illinois,48.7634,209,21.2186,189,37.3585,29,36.5054,174
2008,"Illinois Chicago",50.2872,151,19.7516,96,30.7361,252,32.3952,265
2008,"Illinois St.",52.2456,73,19.9548,107,31.8431,218,33.9397,242
2008,Indiana,52.3429,68,19.8059,99,36.1281,55,41.8964,38
